customer_id,channel,send_time,message,reasoning,chat_log,issue_status
568,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @AskeBay And check with your team. Or else keep my fucking money as you guys have stressed me out. ?...,pending_customer_reply
569,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @115937 Estimated delivery Wed, 25 Oct - Fri, 27 Oct
You have paid using PaisaPay on 21/10/17. 
but ...",pending_customer_reply
570,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I have contacted seller but my question to you is when will I receive my product. Your cust...,pending_customer_reply
571,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I don't care about that I want my product. . I wish I had not opted ebay.but in future I am...,pending_customer_reply
572,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I haven't received it as of yet. And I have a contract with you for the delivery of product...,pending_customer_reply
573,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AskeBay So, instead of telling me to contact the seller you guys should contact the seller.",pending_customer_reply
574,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I haven't received anything as of yet. I'll contact seller tomorrow morning. But your servi...,pending_customer_reply
575,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th ...,pending_customer_reply
576,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @AskeBay and so you have provided me the refund for that. But as I was mad about this product so I o...,pending_customer_reply
577,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay And I haven't received it yet so in layman terms you can say I'm Waiting for it from 9th of...,pending_customer_reply
578,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay I'm not looking for the refund. Just check my account and you would yourself condemn your s...,pending_customer_reply
579,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay The email address associated with my account is __email__ .,pending_customer_reply
581,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @AskeBay what option do I have if I bought something on eBay and wasn't delivered and eBay closed my...,pending_customer_reply
582,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AskeBay I did that they closed my case have I lost £120 pounds now because of eBay theft and eBay d...,resolved
583,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskeBay The delivery company is saying they delivered it to my street won't give address the seller...,pending_customer_reply
584,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AskeBay can you remove the best offer facility from buy it now items?? I am selling items that I do...,resolved
585,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AskeBay How do I setup automatic declines? Its not listed in your help centre and I’m struggling to...,resolved
586,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116029 How can I change my work Dropbox account back to a personal account? I tested the trial vers...,resolved
587,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: We’re excited to announce the University of Cambridge is using Dropbox Business to power collaborati...,pending_customer_reply
588,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @116029 FYI was on your solutions/marketing of DB Business and noticed the read the eBook link is br...,resolved
589,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @DropboxSupport How do I remove the suggested contacts in ""Invite people to Paper"" column? I don't h...",pending_customer_reply
590,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @DropboxSupport Please do! “As a user, I would like to hide irrelevant or old contacts from suggesti...",resolved
592,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: 3rd call to @VirginAtlantic hoping everything is sorted, booked flights for 4 guys and 2 peoples det...",pending_customer_reply
593,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @VirginAtlantic 3 times over an hour on the phone, let’s just hope everything is correct now I’d hat...",pending_customer_reply
594,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @116035 refuses to provide me with a copy of my contract, even though they’re quoting it to justify ...",pending_customer_reply
596,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @BofA_Help Anytime after 12noon today or anytime tomorrow,resolved
597,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @116035 the the woman says, were regulated by the government they won't let us help you..She literal...",resolved
600,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @BofA_Help Whenever your ready,resolved
601,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116035 i have a question,pending_customer_reply
602,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @XboxSupport week 2 licence wont' validate my minecraft for windows 10 https://t.co/GbY14vW0FP,pending_customer_reply
603,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.","Customer: @XboxSupport my brother can't install Forza 7 on his Xbox one, he's already tried a power cycle, wha...",resolved
604,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @XboxSupport Connection via Ethernet not possible where he is, also there's no file to delete &amp; ...",pending_customer_reply
607,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @XboxSupport @116042 Yeah have to reboot game when animals become ill and the strikes and crisis com...,pending_customer_reply
608,twitter_dm_reply,2025-06-28T14:57:42Z,"For the technical issue you mentioned, please try the basic troubleshooting steps I'm sharing here. Let me know if the problem persists.","Twitter DM for quick, accessible communication. Technical issue requires specialized guidance.","Customer: @XboxSupport @116042 Yes there are many bugs in this game, especially when you try and release anima...",resolved
609,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for your billing question. I've sent the information you requested to your email. Let me know if you need anything else!,"Twitter DM for quick, accessible communication.","Customer: @XboxSupport I bought Dying Light from the xbox store and when I play it, it continuously freezes. I...",resolved
610,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @XboxSupport do you need a active game pass in order to receive the mystery gift from the giveaway?,pending_customer_reply
611,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: J'ai un pb quelqu'un a payer des jeux avec ma cb @XboxSupport 😓 pour acheter 210e de jeux...,pending_customer_reply
612,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @XboxSupport On Skype I can hear people, but they can't hear me. I've tried different controllers/mi...",resolved
613,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @AirAsiaSupport what happen to your system. I could not sent my refund info to e form,pending_customer_reply
614,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @azuresupport #azhelp: why i can't use %env-variable% syntax in my function.json? Trying to deploy F...,resolved
615,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AzureSupport Basically followed this doc - https://t.co/s8jIH5HUE9

it used to work fine before",pending_customer_reply
617,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AzureSupport i’ll send you DM,pending_customer_reply
618,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @azuresupport #azTechHelp Is there an easy way to transfer files from Azure File Store to Azure Data...,resolved
622,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @ArgosHelpers Terrible delivery service even worse paying extra for a time slot #3hourslate,pending_customer_reply
623,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: Hey @116057, if I recieve the wrong order and reported it to support...should I place a new order? O...",pending_customer_reply
624,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.",Customer: @Postmates_Help order was messed up. Got a $5 refund when I deserve my money back. Food tasted horri...,pending_customer_reply
625,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @Morrisons why have you discontinued your tinned ravioli in bolognese sauce. It was better than any ...,pending_customer_reply
626,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: Just so @Morrisons know, orange donuts were a TERRIBLE idea.",pending_customer_reply
627,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116062 has disgustingly mismanaged the released of the Crota Pops. You should be ashamed of your di...,pending_customer_reply
629,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: How can I give this out?  Wtf @116062 https://t.co/OElDh05lPG,pending_customer_reply
630,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskTarget Looks like Marketing Team didn't think that was a good idea. What is the motto for @11606...,pending_customer_reply
631,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116065 @AskTarget @116062 Can you do something similar for the Crota Funko Pop? This proves that yo...,resolved
632,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: SNES Classic will go up for Redcard members only at Target dot com at 7 AM PT November 1st https://t...,pending_customer_reply
633,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @GoDaddyHelp hey godday do you have a chat support?? I had an issue while im tryin to sync merchandi...,resolved
635,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @GoDaddyHelp https://t.co/qbjuBeYovF,resolved
636,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @GoDaddyHelp Shit wrong one https://t.co/Fdvwd8vT22,resolved
638,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116068 I specifically turned off auto renew. Why the hell did you feel the need to change it? This ...,pending_customer_reply
639,scheduling_phone_call,2025-06-28T14:57:42Z,I see you're experiencing a critical technical issue. Our technical team will call you within the hour to provide hands-on support. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency. Technical issue requires specialized guidance.,"Customer: @GoDaddyHelp @116069 Lies, i set mine to off myself, it was no error or mistake.",resolved
640,twitter_dm_reply,2025-06-28T14:57:42Z,"For the technical issue you mentioned, please try the basic troubleshooting steps I'm sharing here. Let me know if the problem persists.","Twitter DM for quick, accessible communication. Technical issue requires specialized guidance.",Customer: I'm trying to run a speed test but all it says is Network Communication Error after briefly showing ...,resolved
641,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116072 really knows how to celebrate Halloween. I have basically no internet 😠 #centurylinksucks,resolved
643,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Why #VoIP Is A Hot Topic Among Small Business Owners: https://t.co/65MJCN35WF https://t.co/xmWUGtu3m...,pending_customer_reply
644,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: .@116072 I heard you guys were bad; after an install no-show &amp; 25+ min of being on hold, I'm thi...",pending_customer_reply
645,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @CenturyLinkHelp Change your hold music from being a 2 min loop for the love of god.,resolved
646,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @CenturyLinkHelp And give your call center people a raise for having to deal w/the nonsense created ...,resolved
648,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Aye @116076 why y’all don’t deliver to Xavier University of Louisiana??? What’s beef??,pending_customer_reply
649,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: I get that it’s Halloween but this dude at the Canonsburg @116076 is flipping out. Literally screami...,pending_customer_reply
650,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AskPapaJohns I sure can!,pending_customer_reply
651,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @116076 ordered pizza for a 515 delivery.  Still waiting on it.  Having a halloween party.,pending_customer_reply
652,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: Hey @81 you just gained a customer @115817 lost my package I paid for overnight first am delivery, t...",pending_customer_reply
653,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: I legitimately spent an hour trying to deal with USPS cause I had 1 question and they just hung up o...,resolved
654,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Saved my fucking time by just checking my mailbox because sure enough I got the UPS letter saying my...,pending_customer_reply
656,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @115821 my order hasn’t arrived (it was due 14th October). Can you help?,resolved
658,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp but I can’t find the options to cancel or re-order?,resolved
659,scheduling_phone_call,2025-06-28T14:57:42Z,I understand billing issues are concerning. I'm arranging a call with our billing specialist to review your account and resolve this today. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp I called customer service and was told my membership wouldn't be renewed. I was just cha...,resolved
660,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp Thats the thing I told customer service. I created a new email address for the Prime tri...,resolved
661,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp You have to log in. I don't remember the email address I used. Can you look up the accou...,resolved
662,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp I tried my phone number but I didnt have a mobile account. I went through this for 2 hou...,resolved
663,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp They sent me the email I sent you guys that said I wasn't gonna be charged. He must have...,resolved
664,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.","Customer: @115821 being charged for amazon prime &amp; when I go to cancel it, it’s saying I’m not a member😠😠😠",pending_customer_reply
665,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AmazonHelp I have tried. It’s not allowing me to access my account to cancel my membership, I haven...",resolved
666,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp where can I chat with a support member for a false charge,resolved
667,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp if I add another adult to my Amazon household (with their own account) can they see my w...,resolved
668,scheduling_phone_call,2025-06-28T14:57:42Z,Hi! I see you're having urgent login issues. We're scheduling a priority call to resolve this immediately. You'll receive a call within 30 minutes. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AmazonHelp So essentially still two separate accounts, just sharing payment info? I don't want my f...",resolved
669,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Seriously @115821? I order 6 identical washing up bowls and they are all being dispatched as separat...,pending_customer_reply
670,twitter_dm_reply,2025-06-28T14:57:42Z,"I've reviewed your billing concern and sent a detailed explanation to your email. If you have questions after reviewing, please reply.","Twitter DM for quick, accessible communication.","Customer: I ordered some parts of my costume late, but my amazon has a map of the driver and they're like, 6 h...",pending_customer_reply
672,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116090 I signed up for Prime so I could preorder Battlefront II and get all the bonuses and now cus...,resolved
674,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp Never got the beta and now I’m being told I won’t get ANY of the other stuff. Including ...,resolved
675,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp Deluxe edition on September 16th. It definitely had the pre orders on the profile becaus...,resolved
677,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp But your website is offering pre order content.... so it’s just a lie?,resolved
678,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp It’s literally in the description of the item... “Players who pre-order Star Wars Battle...,resolved
679,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp @116089 is this real? They’re offering preorder bonuses but don’t actually give them out...,resolved
680,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @AmazonHelp So to get this straight. I get nothing at all for preordering?,resolved
682,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: Two fake items in one day. Time to cancel my Amazon Prime membership. @AmazonHelp,resolved
683,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,"Customer: @AmazonHelp Fulfilled by Amazon. It’s quite disturbing you’re selling counterfeit items, and can’t b...",resolved
